_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-07-12,88.03849792480469,61.66849899291992,92.1845474243164,61.9095573425293
40.738136291503906,-74.04254150390625,2023-07-13,90.37849426269531,66.25849914550781,94.01068878173828,68.61970520019531
40.738136291503906,-74.04254150390625,2023-07-14,88.3084945678711,69.22850036621094,89.79747009277344,72.22525787353516
40.738136291503906,-74.04254150390625,2023-07-15,81.7385025024414,69.31849670410156,89.37779235839844,74.82890319824219
40.738136291503906,-74.04254150390625,2023-07-16,83.9885025024414,67.69850158691406,95.23664093017578,72.79061889648438
40.738136291503906,-74.04254150390625,2023-07-17,77.6884994506836,70.21849822998047,85.06478118896484,74.32958984375
40.738136291503906,-74.04254150390625,2023-07-18,88.12849426269531,66.97850036621094,93.7972412109375,71.22096252441406
40.738136291503906,-74.04254150390625,2023-07-19,84.25849914550781,69.40850067138672,91.11686706542969,74.54818725585938
40.738136291503906,-74.04254150390625,2023-07-20,80.47850036621094,64.72850036621094,86.5916748046875,66.96522521972656
40.738136291503906,-74.04254150390625,2023-07-21,82.27849578857422,66.88850402832031,88.42632293701172,71.44706726074219
40.738136291503906,-74.04254150390625,2023-07-22,84.07849884033203,70.21849822998047,88.66802215576172,72.7491226196289
40.738136291503906,-74.04254150390625,2023-07-23,82.09850311279297,64.27849578857422,84.23481750488281,64.17668151855469
40.738136291503906,-74.04254150390625,2023-07-24,85.06849670410156,62.118499755859375,88.01126861572266,63.06831359863281
40.738136291503906,-74.04254150390625,2023-07-25,82.63850402832031,64.36849975585938,86.34031677246094,65.14208984375
40.738136291503906,-74.04254150390625,2023-07-26,82.54850006103516,65.53849792480469,89.70411682128906,69.40857696533203
40.738136291503906,-74.04254150390625,2023-07-27,85.06849670410156,61.66849899291992,90.70732116699219,63.16254425048828
40.738136291503906,-74.04254150390625,2023-07-28,91.90850067138672,71.02849578857422,95.43132781982422,74.48921966552734
40.738136291503906,-74.04254150390625,2023-07-29,92.53849792480469,69.40850067138672,97.32408905029297,75.09613037109375
40.738136291503906,-74.04254150390625,2023-07-30,91.90850067138672,70.21849822998047,94.70692443847656,67.80494689941406
40.738136291503906,-74.04254150390625,2023-07-31,78.22850036621094,62.74850082397461,75.92237854003906,60.67896270751953
40.738136291503906,-74.04254150390625,2023-08-01,83.9885025024414,58.878501892089844,84.80335235595703,58.17287063598633
40.738136291503906,-74.04254150390625,2023-08-02,79.57849884033203,61.57849884033203,76.0455322265625,60.10822296142578
40.738136291503906,-74.04254150390625,2023-08-03,80.8385009765625,57.07849884033203,78.7635498046875,55.69499588012695
40.738136291503906,-74.04254150390625,2023-08-04,78.31849670410156,58.96849822998047,77.24488067626953,58.392578125
40.738136291503906,-74.04254150390625,2023-08-05,80.38850402832031,64.09850311279297,79.80592346191406,65.93711853027344
40.738136291503906,-74.04254150390625,2023-08-06,86.2385025024414,63.82849884033203,88.03556823730469,67.33515167236328
40.738136291503906,-74.04254150390625,2023-08-07,84.70849609375,63.55849838256836,86.30937194824219,63.8373908996582
40.738136291503906,-74.04254150390625,2023-08-08,80.8385009765625,70.57849884033203,83.04852294921875,73.85023498535156
40.738136291503906,-74.04254150390625,2023-08-09,79.75849914550781,69.76850128173828,81.43619537353516,67.80899047851562
40.738136291503906,-74.04254150390625,2023-08-10,83.9885025024414,66.4384994506836,82.4311752319336,64.05652618408203
40.738136291503906,-74.04254150390625,2023-08-11,76.78849792480469,64.72850036621094,81.36363220214844,67.19808197021484
40.738136291503906,-74.04254150390625,2023-08-12,83.44850158691406,63.55849838256836,83.4694595336914,65.2357177734375
40.738136291503906,-74.04254150390625,2023-08-13,81.55850219726562,61.75849914550781,86.4835433959961,63.739803314208984
40.738136291503906,-74.04254150390625,2023-08-14,86.14849853515625,69.67849731445312,88.671142578125,72.95805358886719
40.738136291503906,-74.04254150390625,2023-08-15,86.50849914550781,64.63850402832031,89.01045227050781,67.42613983154297
40.738136291503906,-74.04254150390625,2023-08-16,79.57849884033203,69.13850402832031,84.25981140136719,72.69186401367188
40.738136291503906,-74.04254150390625,2023-08-17,78.76850128173828,67.87849426269531,85.5580062866211,71.16758728027344
40.738136291503906,-74.04254150390625,2023-08-18,77.14849853515625,67.51850128173828,81.96062469482422,72.35014343261719
